len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_pemt,diff_pemt,absdiff_pemt,nabsdiff_pemt,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2        
89,261,172,172,1.9325842696629214,238,149,149,1.6741573033707866,261,172,172,1.9325842696629214,219,130,130,1.4606741573033708
71,166,95,95,1.3380281690140845,177,106,106,1.4929577464788732,165,94,94,1.323943661971831,163,92,92,1.295774647887324
79,242,163,163,2.0632911392405062,194,115,115,1.4556962025316456,175,96,96,1.2151898734177216,183,104,104,1.3164556962025316
66,187,121,121,1.8333333333333333,176,110,110,1.6666666666666667,195,129,129,1.9545454545454546,179,113,113,1.7121212121212122
41,112,71,71,1.7317073170731707,148,107,107,2.6097560975609757,147,106,106,2.5853658536585367,137,96,96,2.341463414634146
40,110,70,70,1.75,89,49,49,1.225,91,51,51,1.275,91,51,51,1.275
106,218,112,112,1.0566037735849056,261,155,155,1.4622641509433962,221,115,115,1.0849056603773586,203,97,97,0.9150943396226415
68,140,72,72,1.0588235294117647,136,68,68,1.0,138,70,70,1.0294117647058822,128,60,60,0.8823529411764706
47,108,61,61,1.297872340425532,102,55,55,1.1702127659574468,101,54,54,1.148936170212766,100,53,53,1.127659574468085
83,224,141,141,1.6987951807228916,206,123,123,1.4819277108433735,198,115,115,1.3855421686746987,188,105,105,1.2650602409638554
76,163,87,87,1.144736842105263,212,136,136,1.7894736842105263,179,103,103,1.355263157894737,183,107,107,1.4078947368421053
68,184,116,116,1.7058823529411764,184,116,116,1.7058823529411764,180,112,112,1.6470588235294117,175,107,107,1.5735294117647058
86,178,92,92,1.069767441860465,194,108,108,1.255813953488372,196,110,110,1.2790697674418605,184,98,98,1.1395348837209303
50,114,64,64,1.28,106,56,56,1.12,125,75,75,1.5,141,91,91,1.82
85,191,106,106,1.2470588235294118,165,80,80,0.9411764705882353,197,112,112,1.3176470588235294,181,96,96,1.1294117647058823
95,171,76,76,0.8,184,89,89,0.9368421052631579,228,133,133,1.4,185,90,90,0.9473684210526315
52,125,73,73,1.4038461538461537,120,68,68,1.3076923076923077,113,61,61,1.1730769230769231,127,75,75,1.4423076923076923
108,223,115,115,1.0648148148148149,173,65,65,0.6018518518518519,239,131,131,1.212962962962963,216,108,108,1.0
73,197,124,124,1.6986301369863013,186,113,113,1.547945205479452,204,131,131,1.7945205479452055,180,107,107,1.4657534246575343
113,299,186,186,1.6460176991150441,282,169,169,1.4955752212389382,270,157,157,1.3893805309734513,254,141,141,1.247787610619469
102,306,204,204,2.0,272,170,170,1.6666666666666667,293,191,191,1.8725490196078431,265,163,163,1.5980392156862746
101,260,159,159,1.5742574257425743,252,151,151,1.495049504950495,253,152,152,1.504950495049505,231,130,130,1.2871287128712872
81,230,149,149,1.8395061728395061,219,138,138,1.7037037037037037,250,169,169,2.0864197530864197,226,145,145,1.7901234567901234
79,194,115,115,1.4556962025316456,197,118,118,1.4936708860759493,153,74,74,0.9367088607594937,149,70,70,0.8860759493670886
72,152,80,80,1.1111111111111112,142,70,70,0.9722222222222222,134,62,62,0.8611111111111112,167,95,95,1.3194444444444444
86,242,156,156,1.813953488372093,194,108,108,1.255813953488372,213,127,127,1.4767441860465116,206,120,120,1.3953488372093024
84,241,157,157,1.869047619047619,195,111,111,1.3214285714285714,263,179,179,2.130952380952381,229,145,145,1.7261904761904763
65,151,86,86,1.323076923076923,122,57,57,0.8769230769230769,142,77,77,1.1846153846153846,162,97,97,1.4923076923076923
50,100,50,50,1.0,125,75,75,1.5,115,65,65,1.3,105,55,55,1.1
67,212,145,145,2.1641791044776117,174,107,107,1.5970149253731343,185,118,118,1.7611940298507462,163,96,96,1.4328358208955223
66,128,62,62,0.9393939393939394,111,45,45,0.6818181818181818,125,59,59,0.8939393939393939,118,52,52,0.7878787878787878
95,186,91,91,0.9578947368421052,187,92,92,0.968421052631579,184,89,89,0.9368421052631579,168,73,73,0.7684210526315789
92,187,95,95,1.0326086956521738,218,126,126,1.3695652173913044,245,153,153,1.6630434782608696,197,105,105,1.141304347826087
89,196,107,107,1.202247191011236,206,117,117,1.3146067415730338,217,128,128,1.4382022471910112,213,124,124,1.3932584269662922
82,216,134,134,1.6341463414634145,215,133,133,1.6219512195121952,202,120,120,1.4634146341463414,205,123,123,1.5
51,161,110,110,2.156862745098039,158,107,107,2.0980392156862746,178,127,127,2.4901960784313726,152,101,101,1.9803921568627452
109,295,186,186,1.7064220183486238,272,163,163,1.4954128440366972,304,195,195,1.7889908256880733,270,161,161,1.4770642201834863
62,132,70,70,1.1290322580645162,153,91,91,1.467741935483871,169,107,107,1.7258064516129032,157,95,95,1.532258064516129
95,260,165,165,1.736842105263158,260,165,165,1.736842105263158,285,190,190,2.0,245,150,150,1.5789473684210527
102,265,163,163,1.5980392156862746,300,198,198,1.9411764705882353,347,245,245,2.4019607843137254,308,206,206,2.019607843137255
98,176,78,78,0.7959183673469388,182,84,84,0.8571428571428571,191,93,93,0.9489795918367347,165,67,67,0.6836734693877551
47,127,80,80,1.702127659574468,108,61,61,1.297872340425532,99,52,52,1.1063829787234043,99,52,52,1.1063829787234043
93,164,71,71,0.7634408602150538,187,94,94,1.010752688172043,181,88,88,0.946236559139785,176,83,83,0.8924731182795699
61,186,125,125,2.0491803278688523,130,69,69,1.1311475409836065,122,61,61,1.0,132,71,71,1.1639344262295082
14,56,42,42,3.0,48,34,34,2.4285714285714284,51,37,37,2.642857142857143,40,26,26,1.8571428571428572
61,150,89,89,1.459016393442623,123,62,62,1.0163934426229508,115,54,54,0.8852459016393442,125,64,64,1.0491803278688525
54,133,79,79,1.462962962962963,121,67,67,1.2407407407407407,140,86,86,1.5925925925925926,127,73,73,1.3518518518518519
57,157,100,100,1.7543859649122806,129,72,72,1.263157894736842,157,100,100,1.7543859649122806,142,85,85,1.4912280701754386
94,249,155,155,1.648936170212766,251,157,157,1.6702127659574468,240,146,146,1.553191489361702,201,107,107,1.1382978723404256
63,162,99,99,1.5714285714285714,150,87,87,1.380952380952381,153,90,90,1.4285714285714286,145,82,82,1.3015873015873016
89,278,189,189,2.1235955056179776,201,112,112,1.2584269662921348,214,125,125,1.404494382022472,210,121,121,1.3595505617977528
81,224,143,143,1.7654320987654322,210,129,129,1.5925925925925926,208,127,127,1.5679012345679013,224,143,143,1.7654320987654322
80,229,149,149,1.8625,180,100,100,1.25,181,101,101,1.2625,166,86,86,1.075
68,186,118,118,1.7352941176470589,134,66,66,0.9705882352941176,136,68,68,1.0,134,66,66,0.9705882352941176
62,124,62,62,1.0,163,101,101,1.6290322580645162,158,96,96,1.5483870967741935,152,90,90,1.4516129032258065
80,224,144,144,1.8,185,105,105,1.3125,168,88,88,1.1,197,117,117,1.4625
63,165,102,102,1.619047619047619,123,60,60,0.9523809523809523,114,51,51,0.8095238095238095,138,75,75,1.1904761904761905
34,72,38,38,1.1176470588235294,112,78,78,2.2941176470588234,66,32,32,0.9411764705882353,75,41,41,1.2058823529411764
84,184,100,100,1.1904761904761905,191,107,107,1.2738095238095237,194,110,110,1.3095238095238095,187,103,103,1.2261904761904763
131,332,201,201,1.534351145038168,286,155,155,1.183206106870229,245,114,114,0.8702290076335878,214,83,83,0.6335877862595419
65,167,102,102,1.5692307692307692,119,54,54,0.8307692307692308,135,70,70,1.0769230769230769,128,63,63,0.9692307692307692
76,178,102,102,1.3421052631578947,217,141,141,1.855263157894737,170,94,94,1.236842105263158,133,57,57,0.75
100,230,130,130,1.3,178,78,78,0.78,173,73,73,0.73,171,71,71,0.71
36,69,33,33,0.9166666666666666,69,33,33,0.9166666666666666,65,29,29,0.8055555555555556,87,51,51,1.4166666666666667
86,216,130,130,1.5116279069767442,199,113,113,1.313953488372093,187,101,101,1.1744186046511629,218,132,132,1.5348837209302326
61,129,68,68,1.1147540983606556,82,21,21,0.3442622950819672,119,58,58,0.9508196721311475,128,67,67,1.098360655737705
81,168,87,87,1.0740740740740742,151,70,70,0.8641975308641975,184,103,103,1.271604938271605,160,79,79,0.9753086419753086
55,110,55,55,1.0,88,33,33,0.6,97,42,42,0.7636363636363637,92,37,37,0.6727272727272727
46,91,45,45,0.9782608695652174,127,81,81,1.7608695652173914,92,46,46,1.0,76,30,30,0.6521739130434783
115,228,113,113,0.9826086956521739,195,80,80,0.6956521739130435,182,67,67,0.5826086956521739,197,82,82,0.7130434782608696
168,381,213,213,1.2678571428571428,368,200,200,1.1904761904761905,329,161,161,0.9583333333333334,348,180,180,1.0714285714285714
72,144,72,72,1.0,115,43,43,0.5972222222222222,135,63,63,0.875,97,25,25,0.3472222222222222
29,39,10,10,0.3448275862068966,54,25,25,0.8620689655172413,52,23,23,0.7931034482758621,48,19,19,0.6551724137931034
77,165,88,88,1.1428571428571428,150,73,73,0.948051948051948,154,77,77,1.0,148,71,71,0.922077922077922
79,125,46,46,0.5822784810126582,130,51,51,0.6455696202531646,115,36,36,0.45569620253164556,128,49,49,0.620253164556962
52,122,70,70,1.3461538461538463,118,66,66,1.2692307692307692,110,58,58,1.1153846153846154,151,99,99,1.9038461538461537
65,163,98,98,1.5076923076923077,150,85,85,1.3076923076923077,129,64,64,0.9846153846153847,113,48,48,0.7384615384615385
66,171,105,105,1.5909090909090908,141,75,75,1.1363636363636365,122,56,56,0.8484848484848485,133,67,67,1.0151515151515151
72,167,95,95,1.3194444444444444,147,75,75,1.0416666666666667,147,75,75,1.0416666666666667,148,76,76,1.0555555555555556
134,334,200,200,1.492537313432836,329,195,195,1.455223880597015,286,152,152,1.1343283582089552,284,150,150,1.1194029850746268
76,157,81,81,1.0657894736842106,167,91,91,1.1973684210526316,153,77,77,1.013157894736842,145,69,69,0.9078947368421053
39,87,48,48,1.2307692307692308,75,36,36,0.9230769230769231,75,36,36,0.9230769230769231,74,35,35,0.8974358974358975
60,131,71,71,1.1833333333333333,112,52,52,0.8666666666666667,108,48,48,0.8,108,48,48,0.8
140,219,79,79,0.5642857142857143,226,86,86,0.6142857142857143,228,88,88,0.6285714285714286,268,128,128,0.9142857142857143
28,64,36,36,1.2857142857142858,70,42,42,1.5,67,39,39,1.3928571428571428,65,37,37,1.3214285714285714
84,170,86,86,1.0238095238095237,173,89,89,1.0595238095238095,164,80,80,0.9523809523809523,151,67,67,0.7976190476190477
20,45,25,25,1.25,44,24,24,1.2,44,24,24,1.2,44,24,24,1.2
87,184,97,97,1.1149425287356323,162,75,75,0.8620689655172413,160,73,73,0.8390804597701149,145,58,58,0.6666666666666666
62,131,69,69,1.1129032258064515,111,49,49,0.7903225806451613,126,64,64,1.032258064516129,115,53,53,0.8548387096774194
39,75,36,36,0.9230769230769231,81,42,42,1.0769230769230769,72,33,33,0.8461538461538461,78,39,39,1.0
86,167,81,81,0.9418604651162791,166,80,80,0.9302325581395349,175,89,89,1.0348837209302326,157,71,71,0.8255813953488372
64,123,59,59,0.921875,104,40,40,0.625,97,33,33,0.515625,100,36,36,0.5625
68,142,74,74,1.088235294117647,128,60,60,0.8823529411764706,121,53,53,0.7794117647058824,117,49,49,0.7205882352941176
24,52,28,28,1.1666666666666667,49,25,25,1.0416666666666667,53,29,29,1.2083333333333333,28,4,4,0.16666666666666666
60,114,54,54,0.9,157,97,97,1.6166666666666667,120,60,60,1.0,131,71,71,1.1833333333333333
125,247,122,122,0.976,209,84,84,0.672,250,125,125,1.0,216,91,91,0.728
93,229,136,136,1.4623655913978495,176,83,83,0.8924731182795699,171,78,78,0.8387096774193549,169,76,76,0.8172043010752689
48,117,69,69,1.4375,102,54,54,1.125,109,61,61,1.2708333333333333,103,55,55,1.1458333333333333
38,74,36,36,0.9473684210526315,93,55,55,1.4473684210526316,86,48,48,1.263157894736842,91,53,53,1.394736842105263
31,66,35,35,1.1290322580645162,71,40,40,1.2903225806451613,66,35,35,1.1290322580645162,63,32,32,1.032258064516129
8,15,7,7,0.875,16,8,8,1.0,15,7,7,0.875,14,6,6,0.75
47,92,45,45,0.9574468085106383,68,21,21,0.44680851063829785,74,27,27,0.574468085106383,70,23,23,0.48936170212765956
36,78,42,42,1.1666666666666667,76,40,40,1.1111111111111112,72,36,36,1.0,67,31,31,0.8611111111111112
44,86,42,42,0.9545454545454546,89,45,45,1.0227272727272727,94,50,50,1.1363636363636365,93,49,49,1.1136363636363635
43,102,59,59,1.372093023255814,97,54,54,1.255813953488372,89,46,46,1.069767441860465,78,35,35,0.813953488372093
36,57,21,21,0.5833333333333334,62,26,26,0.7222222222222222,57,21,21,0.5833333333333334,51,15,15,0.4166666666666667
67,126,59,59,0.8805970149253731,132,65,65,0.9701492537313433,127,60,60,0.8955223880597015,111,44,44,0.6567164179104478
69,135,66,66,0.9565217391304348,132,63,63,0.9130434782608695,133,64,64,0.927536231884058,120,51,51,0.7391304347826086
24,45,21,21,0.875,50,26,26,1.0833333333333333,46,22,22,0.9166666666666666,43,19,19,0.7916666666666666
26,31,5,5,0.19230769230769232,34,8,8,0.3076923076923077,32,6,6,0.23076923076923078,37,11,11,0.4230769230769231
32,76,44,44,1.375,77,45,45,1.40625,75,43,43,1.34375,46,14,14,0.4375
16,50,34,34,2.125,31,15,15,0.9375,37,21,21,1.3125,40,24,24,1.5
40,85,45,45,1.125,81,41,41,1.025,78,38,38,0.95,70,30,30,0.75
42,92,50,50,1.1904761904761905,97,55,55,1.3095238095238095,82,40,40,0.9523809523809523,83,41,41,0.9761904761904762
50,90,40,40,0.8,102,52,52,1.04,89,39,39,0.78,105,55,55,1.1
76,153,77,77,1.013157894736842,134,58,58,0.7631578947368421,133,57,57,0.75,151,75,75,0.9868421052631579
79,148,69,69,0.8734177215189873,145,66,66,0.8354430379746836,156,77,77,0.9746835443037974,145,66,66,0.8354430379746836
75,139,64,64,0.8533333333333334,119,44,44,0.5866666666666667,146,71,71,0.9466666666666667,135,60,60,0.8
29,80,51,51,1.7586206896551724,78,49,49,1.6896551724137931,68,39,39,1.3448275862068966,58,29,29,1.0
33,90,57,57,1.7272727272727273,78,45,45,1.3636363636363635,77,44,44,1.3333333333333333,77,44,44,1.3333333333333333
60,145,85,85,1.4166666666666667,152,92,92,1.5333333333333334,141,81,81,1.35,150,90,90,1.5
28,71,43,43,1.5357142857142858,64,36,36,1.2857142857142858,60,32,32,1.1428571428571428,60,32,32,1.1428571428571428
59,148,89,89,1.5084745762711864,140,81,81,1.3728813559322033,125,66,66,1.11864406779661,144,85,85,1.4406779661016949
44,96,52,52,1.1818181818181819,100,56,56,1.2727272727272727,99,55,55,1.25,97,53,53,1.2045454545454546
58,160,102,102,1.7586206896551724,165,107,107,1.8448275862068966,143,85,85,1.4655172413793103,137,79,79,1.3620689655172413
52,143,91,91,1.75,139,87,87,1.6730769230769231,143,91,91,1.75,123,71,71,1.3653846153846154
69,174,105,105,1.5217391304347827,159,90,90,1.3043478260869565,155,86,86,1.2463768115942029,154,85,85,1.2318840579710144
36,80,44,44,1.2222222222222223,87,51,51,1.4166666666666667,76,40,40,1.1111111111111112,58,22,22,0.6111111111111112
86,227,141,141,1.6395348837209303,170,84,84,0.9767441860465116,194,108,108,1.255813953488372,162,76,76,0.8837209302325582
134,246,112,112,0.835820895522388,255,121,121,0.9029850746268657,245,111,111,0.8283582089552238,224,90,90,0.6716417910447762
53,148,95,95,1.7924528301886793,141,88,88,1.6603773584905661,116,63,63,1.1886792452830188,111,58,58,1.0943396226415094
68,161,93,93,1.3676470588235294,146,78,78,1.1470588235294117,89,21,21,0.3088235294117647,150,82,82,1.2058823529411764
60,157,97,97,1.6166666666666667,163,103,103,1.7166666666666666,116,56,56,0.9333333333333333,131,71,71,1.1833333333333333
27,51,24,24,0.8888888888888888,38,11,11,0.4074074074074074,46,19,19,0.7037037037037037,42,15,15,0.5555555555555556
59,90,31,31,0.5254237288135594,92,33,33,0.559322033898305,87,28,28,0.4745762711864407,87,28,28,0.4745762711864407
60,172,112,112,1.8666666666666667,176,116,116,1.9333333333333333,167,107,107,1.7833333333333334,145,85,85,1.4166666666666667
99,216,117,117,1.1818181818181819,212,113,113,1.1414141414141414,163,64,64,0.6464646464646465,204,105,105,1.0606060606060606
34,88,54,54,1.588235294117647,86,52,52,1.5294117647058822,82,48,48,1.411764705882353,99,65,65,1.911764705882353
60,133,73,73,1.2166666666666666,127,67,67,1.1166666666666667,105,45,45,0.75,116,56,56,0.9333333333333333
84,168,84,84,1.0,161,77,77,0.9166666666666666,183,99,99,1.1785714285714286,157,73,73,0.8690476190476191
62,111,49,49,0.7903225806451613,107,45,45,0.7258064516129032,88,26,26,0.41935483870967744,87,25,25,0.4032258064516129
43,68,25,25,0.5813953488372093,71,28,28,0.6511627906976745,64,21,21,0.4883720930232558,55,12,12,0.27906976744186046
30,48,18,18,0.6,50,20,20,0.6666666666666666,59,29,29,0.9666666666666667,39,9,9,0.3
37,77,40,40,1.0810810810810811,71,34,34,0.918918918918919,66,29,29,0.7837837837837838,75,38,38,1.027027027027027
16,25,9,9,0.5625,18,2,2,0.125,21,5,5,0.3125,18,2,2,0.125
22,42,20,20,0.9090909090909091,36,14,14,0.6363636363636364,37,15,15,0.6818181818181818,36,14,14,0.6363636363636364
74,154,80,80,1.0810810810810811,155,81,81,1.0945945945945945,149,75,75,1.0135135135135136,136,62,62,0.8378378378378378
42,97,55,55,1.3095238095238095,93,51,51,1.2142857142857142,85,43,43,1.0238095238095237,74,32,32,0.7619047619047619
25,50,25,25,1.0,52,27,27,1.08,50,25,25,1.0,45,20,20,0.8
44,80,36,36,0.8181818181818182,78,34,34,0.7727272727272727,89,45,45,1.0227272727272727,64,20,20,0.45454545454545453
22,44,22,22,1.0,39,17,17,0.7727272727272727,44,22,22,1.0,38,16,16,0.7272727272727273
52,127,75,75,1.4423076923076923,103,51,51,0.9807692307692307,95,43,43,0.8269230769230769,96,44,44,0.8461538461538461
84,181,97,97,1.1547619047619047,170,86,86,1.0238095238095237,142,58,58,0.6904761904761905,132,48,48,0.5714285714285714
66,158,92,92,1.393939393939394,150,84,84,1.2727272727272727,158,92,92,1.393939393939394,150,84,84,1.2727272727272727
64,143,79,79,1.234375,141,77,77,1.203125,131,67,67,1.046875,130,66,66,1.03125
150,276,126,126,0.84,272,122,122,0.8133333333333334,230,80,80,0.5333333333333333,207,57,57,0.38
16,26,10,10,0.625,30,14,14,0.875,33,17,17,1.0625,34,18,18,1.125
36,72,36,36,1.0,53,17,17,0.4722222222222222,65,29,29,0.8055555555555556,49,13,13,0.3611111111111111
44,72,28,28,0.6363636363636364,75,31,31,0.7045454545454546,86,42,42,0.9545454545454546,76,32,32,0.7272727272727273
17,35,18,18,1.0588235294117647,36,19,19,1.1176470588235294,40,23,23,1.3529411764705883,31,14,14,0.8235294117647058
20,57,37,37,1.85,51,31,31,1.55,38,18,18,0.9,41,21,21,1.05
25,58,33,33,1.32,43,18,18,0.72,58,33,33,1.32,48,23,23,0.92
56,79,23,23,0.4107142857142857,85,29,29,0.5178571428571429,97,41,41,0.7321428571428571,99,43,43,0.7678571428571429
47,117,70,70,1.4893617021276595,89,42,42,0.8936170212765957,101,54,54,1.148936170212766,95,48,48,1.0212765957446808
64,147,83,83,1.296875,142,78,78,1.21875,126,62,62,0.96875,94,30,30,0.46875
19,24,5,5,0.2631578947368421,23,4,4,0.21052631578947367,26,7,7,0.3684210526315789,26,7,7,0.3684210526315789
41,86,45,45,1.0975609756097562,85,44,44,1.0731707317073171,76,35,35,0.8536585365853658,71,30,30,0.7317073170731707
66,133,67,67,1.0151515151515151,156,90,90,1.3636363636363635,123,57,57,0.8636363636363636,116,50,50,0.7575757575757576
50,132,82,82,1.64,131,81,81,1.62,110,60,60,1.2,128,78,78,1.56
100,194,94,94,0.94,185,85,85,0.85,175,75,75,0.75,137,37,37,0.37
51,132,81,81,1.588235294117647,137,86,86,1.6862745098039216,129,78,78,1.5294117647058822,130,79,79,1.5490196078431373
71,177,106,106,1.4929577464788732,156,85,85,1.1971830985915493,144,73,73,1.028169014084507,138,67,67,0.9436619718309859
88,266,178,178,2.022727272727273,226,138,138,1.5681818181818181,220,132,132,1.5,205,117,117,1.3295454545454546
57,160,103,103,1.8070175438596492,143,86,86,1.5087719298245614,158,101,101,1.7719298245614035,154,97,97,1.7017543859649122
98,193,95,95,0.9693877551020408,190,92,92,0.9387755102040817,201,103,103,1.0510204081632653,188,90,90,0.9183673469387755
63,118,55,55,0.873015873015873,135,72,72,1.1428571428571428,150,87,87,1.380952380952381,132,69,69,1.0952380952380953
67,125,58,58,0.8656716417910447,131,64,64,0.9552238805970149,151,84,84,1.2537313432835822,96,29,29,0.43283582089552236
86,209,123,123,1.430232558139535,270,184,184,2.13953488372093,206,120,120,1.3953488372093024,189,103,103,1.197674418604651
110,275,165,165,1.5,249,139,139,1.2636363636363637,256,146,146,1.3272727272727274,236,126,126,1.1454545454545455
107,324,217,217,2.02803738317757,283,176,176,1.644859813084112,234,127,127,1.1869158878504673,221,114,114,1.0654205607476634
97,248,151,151,1.556701030927835,228,131,131,1.3505154639175259,225,128,128,1.3195876288659794,218,121,121,1.2474226804123711
21,35,14,14,0.6666666666666666,20,-1,1,0.047619047619047616,34,13,13,0.6190476190476191,34,13,13,0.6190476190476191
51,123,72,72,1.411764705882353,93,42,42,0.8235294117647058,97,46,46,0.9019607843137255,113,62,62,1.2156862745098038
66,79,13,13,0.19696969696969696,124,58,58,0.8787878787878788,122,56,56,0.8484848484848485,99,33,33,0.5
33,89,56,56,1.696969696969697,83,50,50,1.5151515151515151,82,49,49,1.4848484848484849,89,56,56,1.696969696969697
68,137,69,69,1.0147058823529411,128,60,60,0.8823529411764706,104,36,36,0.5294117647058824,128,60,60,0.8823529411764706
48,105,57,57,1.1875,90,42,42,0.875,96,48,48,1.0,84,36,36,0.75
62,183,121,121,1.9516129032258065,164,102,102,1.6451612903225807,146,84,84,1.3548387096774193,146,84,84,1.3548387096774193
47,121,74,74,1.574468085106383,122,75,75,1.5957446808510638,126,79,79,1.6808510638297873,123,76,76,1.6170212765957446
67,130,63,63,0.9402985074626866,103,36,36,0.5373134328358209,115,48,48,0.7164179104477612,105,38,38,0.5671641791044776
51,107,56,56,1.0980392156862746,79,28,28,0.5490196078431373,73,22,22,0.43137254901960786,73,22,22,0.43137254901960786
55,144,89,89,1.6181818181818182,104,49,49,0.8909090909090909,102,47,47,0.8545454545454545,126,71,71,1.290909090909091
60,157,97,97,1.6166666666666667,135,75,75,1.25,146,86,86,1.4333333333333333,144,84,84,1.4
66,153,87,87,1.3181818181818181,139,73,73,1.106060606060606,151,85,85,1.2878787878787878,147,81,81,1.2272727272727273
51,104,53,53,1.0392156862745099,122,71,71,1.392156862745098,123,72,72,1.411764705882353,118,67,67,1.3137254901960784
47,167,120,120,2.5531914893617023,143,96,96,2.0425531914893615,139,92,92,1.9574468085106382,114,67,67,1.425531914893617
49,109,60,60,1.2244897959183674,117,68,68,1.3877551020408163,114,65,65,1.3265306122448979,110,61,61,1.2448979591836735
86,217,131,131,1.5232558139534884,179,93,93,1.0813953488372092,190,104,104,1.2093023255813953,206,120,120,1.3953488372093024
74,244,170,170,2.2972972972972974,173,99,99,1.337837837837838,217,143,143,1.9324324324324325,163,89,89,1.2027027027027026
19,79,60,60,3.1578947368421053,74,55,55,2.8947368421052633,72,53,53,2.789473684210526,50,31,31,1.631578947368421
65,175,110,110,1.6923076923076923,130,65,65,1.0,165,100,100,1.5384615384615385,162,97,97,1.4923076923076923
44,137,93,93,2.1136363636363638,134,90,90,2.0454545454545454,108,64,64,1.4545454545454546,97,53,53,1.2045454545454546
59,206,147,147,2.4915254237288136,172,113,113,1.9152542372881356,168,109,109,1.847457627118644,151,92,92,1.5593220338983051
87,194,107,107,1.2298850574712643,197,110,110,1.264367816091954,192,105,105,1.206896551724138,156,69,69,0.7931034482758621
72,203,131,131,1.8194444444444444,142,70,70,0.9722222222222222,124,52,52,0.7222222222222222,113,41,41,0.5694444444444444
49,152,103,103,2.1020408163265305,122,73,73,1.489795918367347,124,75,75,1.530612244897959,118,69,69,1.4081632653061225
91,292,201,201,2.208791208791209,326,235,235,2.5824175824175826,303,212,212,2.32967032967033,263,172,172,1.89010989010989
53,194,141,141,2.660377358490566,161,108,108,2.0377358490566038,183,130,130,2.452830188679245,119,66,66,1.2452830188679245
55,179,124,124,2.2545454545454544,178,123,123,2.2363636363636363,161,106,106,1.9272727272727272,160,105,105,1.9090909090909092
48,133,85,85,1.7708333333333333,171,123,123,2.5625,162,114,114,2.375,174,126,126,2.625
47,140,93,93,1.9787234042553192,120,73,73,1.553191489361702,117,70,70,1.4893617021276595,126,79,79,1.6808510638297873
51,188,137,137,2.6862745098039214,165,114,114,2.235294117647059,170,119,119,2.3333333333333335,140,89,89,1.7450980392156863
67,185,118,118,1.7611940298507462,186,119,119,1.7761194029850746,189,122,122,1.8208955223880596,161,94,94,1.4029850746268657
62,182,120,120,1.935483870967742,169,107,107,1.7258064516129032,176,114,114,1.8387096774193548,163,101,101,1.6290322580645162
89,304,215,215,2.4157303370786516,308,219,219,2.460674157303371,257,168,168,1.8876404494382022,248,159,159,1.7865168539325842
76,218,142,142,1.868421052631579,235,159,159,2.0921052631578947,230,154,154,2.026315789473684,214,138,138,1.8157894736842106
68,161,93,93,1.3676470588235294,174,106,106,1.5588235294117647,176,108,108,1.588235294117647,185,117,117,1.7205882352941178
72,194,122,122,1.6944444444444444,188,116,116,1.6111111111111112,193,121,121,1.6805555555555556,201,129,129,1.7916666666666667
87,276,189,189,2.1724137931034484,272,185,185,2.1264367816091956,271,184,184,2.1149425287356323,262,175,175,2.0114942528735633
103,294,191,191,1.854368932038835,299,196,196,1.9029126213592233,288,185,185,1.796116504854369,254,151,151,1.4660194174757282
85,226,141,141,1.6588235294117648,231,146,146,1.7176470588235293,209,124,124,1.4588235294117646,228,143,143,1.6823529411764706
60,166,106,106,1.7666666666666666,146,86,86,1.4333333333333333,139,79,79,1.3166666666666667,131,71,71,1.1833333333333333
81,230,149,149,1.8395061728395061,204,123,123,1.5185185185185186,252,171,171,2.111111111111111,187,106,106,1.308641975308642
83,263,180,180,2.1686746987951806,222,139,139,1.6746987951807228,196,113,113,1.3614457831325302,209,126,126,1.5180722891566265
99,242,143,143,1.4444444444444444,248,149,149,1.505050505050505,254,155,155,1.5656565656565657,223,124,124,1.2525252525252526
88,154,66,66,0.75,288,200,200,2.272727272727273,241,153,153,1.7386363636363635,226,138,138,1.5681818181818181
