len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_pemt,diff_pemt,absdiff_pemt,nabsdiff_pemt,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2        
103,292,189,189,1.8349514563106797,226,123,123,1.1941747572815533,221,118,118,1.145631067961165,229,126,126,1.2233009708737863
54,129,75,75,1.3888888888888888,150,96,96,1.7777777777777777,128,74,74,1.3703703703703705,146,92,92,1.7037037037037037
46,134,88,88,1.9130434782608696,116,70,70,1.5217391304347827,129,83,83,1.8043478260869565,86,40,40,0.8695652173913043
79,131,52,52,0.6582278481012658,141,62,62,0.7848101265822784,163,84,84,1.0632911392405062,158,79,79,1.0
61,126,65,65,1.0655737704918034,125,64,64,1.0491803278688525,141,80,80,1.3114754098360655,123,62,62,1.0163934426229508
74,205,131,131,1.7702702702702702,211,137,137,1.8513513513513513,208,134,134,1.8108108108108107,196,122,122,1.6486486486486487
65,157,92,92,1.4153846153846155,141,76,76,1.1692307692307693,182,117,117,1.8,166,101,101,1.5538461538461539
47,88,41,41,0.8723404255319149,88,41,41,0.8723404255319149,85,38,38,0.8085106382978723,101,54,54,1.148936170212766
65,152,87,87,1.3384615384615384,143,78,78,1.2,143,78,78,1.2,118,53,53,0.8153846153846154
84,174,90,90,1.0714285714285714,213,129,129,1.5357142857142858,178,94,94,1.119047619047619,181,97,97,1.1547619047619047
71,200,129,129,1.8169014084507042,192,121,121,1.704225352112676,167,96,96,1.352112676056338,196,125,125,1.7605633802816902
50,118,68,68,1.36,112,62,62,1.24,107,57,57,1.14,102,52,52,1.04
69,178,109,109,1.5797101449275361,215,146,146,2.1159420289855073,200,131,131,1.8985507246376812,175,106,106,1.536231884057971
77,178,101,101,1.3116883116883118,177,100,100,1.2987012987012987,187,110,110,1.4285714285714286,132,55,55,0.7142857142857143
71,184,113,113,1.591549295774648,179,108,108,1.5211267605633803,158,87,87,1.2253521126760563,140,69,69,0.971830985915493
53,162,109,109,2.056603773584906,183,130,130,2.452830188679245,170,117,117,2.207547169811321,159,106,106,2.0
81,184,103,103,1.271604938271605,154,73,73,0.9012345679012346,168,87,87,1.0740740740740742,139,58,58,0.7160493827160493
94,238,144,144,1.5319148936170213,225,131,131,1.3936170212765957,214,120,120,1.2765957446808511,207,113,113,1.202127659574468
85,272,187,187,2.2,288,203,203,2.388235294117647,282,197,197,2.3176470588235296,258,173,173,2.0352941176470587
101,285,184,184,1.8217821782178218,229,128,128,1.2673267326732673,231,130,130,1.2871287128712872,233,132,132,1.306930693069307
49,140,91,91,1.8571428571428572,180,131,131,2.673469387755102,135,86,86,1.7551020408163265,144,95,95,1.9387755102040816
64,121,57,57,0.890625,200,136,136,2.125,205,141,141,2.203125,162,98,98,1.53125
64,216,152,152,2.375,178,114,114,1.78125,185,121,121,1.890625,164,100,100,1.5625
75,249,174,174,2.32,225,150,150,2.0,246,171,171,2.28,221,146,146,1.9466666666666668
48,95,47,47,0.9791666666666666,138,90,90,1.875,152,104,104,2.1666666666666665,128,80,80,1.6666666666666667
71,237,166,166,2.3380281690140845,202,131,131,1.8450704225352113,247,176,176,2.4788732394366195,194,123,123,1.732394366197183
75,279,204,204,2.72,267,192,192,2.56,263,188,188,2.506666666666667,249,174,174,2.32
59,156,97,97,1.6440677966101696,168,109,109,1.847457627118644,259,200,200,3.389830508474576,166,107,107,1.8135593220338984
99,245,146,146,1.4747474747474747,224,125,125,1.2626262626262625,232,133,133,1.3434343434343434,236,137,137,1.3838383838383839
90,342,252,252,2.8,295,205,205,2.2777777777777777,313,223,223,2.477777777777778,252,162,162,1.8
46,79,33,33,0.717391304347826,85,39,39,0.8478260869565217,112,66,66,1.434782608695652,97,51,51,1.108695652173913
82,302,220,220,2.682926829268293,259,177,177,2.158536585365854,274,192,192,2.341463414634146,232,150,150,1.829268292682927
50,121,71,71,1.42,142,92,92,1.84,123,73,73,1.46,117,67,67,1.34
53,151,98,98,1.849056603773585,160,107,107,2.018867924528302,107,54,54,1.0188679245283019,118,65,65,1.2264150943396226
92,200,108,108,1.173913043478261,199,107,107,1.1630434782608696,198,106,106,1.1521739130434783,183,91,91,0.9891304347826086
66,138,72,72,1.0909090909090908,130,64,64,0.9696969696969697,125,59,59,0.8939393939393939,130,64,64,0.9696969696969697
93,190,97,97,1.043010752688172,179,86,86,0.9247311827956989,164,71,71,0.7634408602150538,179,86,86,0.9247311827956989
78,163,85,85,1.0897435897435896,193,115,115,1.4743589743589745,146,68,68,0.8717948717948718,140,62,62,0.7948717948717948
92,188,96,96,1.0434782608695652,167,75,75,0.8152173913043478,146,54,54,0.5869565217391305,141,49,49,0.532608695652174
51,96,45,45,0.8823529411764706,84,33,33,0.6470588235294118,84,33,33,0.6470588235294118,84,33,33,0.6470588235294118
66,112,46,46,0.696969696969697,110,44,44,0.6666666666666666,92,26,26,0.3939393939393939,89,23,23,0.3484848484848485
75,182,107,107,1.4266666666666667,152,77,77,1.0266666666666666,159,84,84,1.12,158,83,83,1.1066666666666667
68,115,47,47,0.6911764705882353,139,71,71,1.0441176470588236,119,51,51,0.75,132,64,64,0.9411764705882353
61,104,43,43,0.7049180327868853,165,104,104,1.7049180327868851,132,71,71,1.1639344262295082,126,65,65,1.0655737704918034
76,136,60,60,0.7894736842105263,151,75,75,0.9868421052631579,135,59,59,0.7763157894736842,134,58,58,0.7631578947368421
51,118,67,67,1.3137254901960784,96,45,45,0.8823529411764706,113,62,62,1.2156862745098038,119,68,68,1.3333333333333333
83,204,121,121,1.4578313253012047,179,96,96,1.1566265060240963,176,93,93,1.1204819277108433,182,99,99,1.1927710843373494
106,222,116,116,1.0943396226415094,243,137,137,1.2924528301886793,205,99,99,0.9339622641509434,226,120,120,1.1320754716981132
80,139,59,59,0.7375,139,59,59,0.7375,151,71,71,0.8875,145,65,65,0.8125
49,90,41,41,0.8367346938775511,76,27,27,0.5510204081632653,77,28,28,0.5714285714285714,78,29,29,0.5918367346938775
45,136,91,91,2.022222222222222,100,55,55,1.2222222222222223,104,59,59,1.3111111111111111,101,56,56,1.2444444444444445
53,94,41,41,0.7735849056603774,86,33,33,0.6226415094339622,82,29,29,0.5471698113207547,84,31,31,0.5849056603773585
106,245,139,139,1.3113207547169812,198,92,92,0.8679245283018868,202,96,96,0.9056603773584906,243,137,137,1.2924528301886793
73,167,94,94,1.2876712328767124,142,69,69,0.9452054794520548,110,37,37,0.5068493150684932,114,41,41,0.5616438356164384
82,115,33,33,0.4024390243902439,156,74,74,0.9024390243902439,144,62,62,0.7560975609756098,122,40,40,0.4878048780487805
49,135,86,86,1.7551020408163265,144,95,95,1.9387755102040816,118,69,69,1.4081632653061225,123,74,74,1.510204081632653
35,79,44,44,1.2571428571428571,71,36,36,1.0285714285714285,115,80,80,2.2857142857142856,111,76,76,2.1714285714285713
127,296,169,169,1.330708661417323,273,146,146,1.1496062992125984,273,146,146,1.1496062992125984,255,128,128,1.0078740157480315
49,130,81,81,1.653061224489796,130,81,81,1.653061224489796,115,66,66,1.346938775510204,102,53,53,1.0816326530612246
32,48,16,16,0.5,48,16,16,0.5,55,23,23,0.71875,50,18,18,0.5625
36,81,45,45,1.25,66,30,30,0.8333333333333334,76,40,40,1.1111111111111112,61,25,25,0.6944444444444444
38,104,66,66,1.736842105263158,99,61,61,1.605263157894737,93,55,55,1.4473684210526316,101,63,63,1.6578947368421053
64,137,73,73,1.140625,147,83,83,1.296875,124,60,60,0.9375,111,47,47,0.734375
59,134,75,75,1.271186440677966,107,48,48,0.8135593220338984,109,50,50,0.847457627118644,105,46,46,0.7796610169491526
37,82,45,45,1.2162162162162162,63,26,26,0.7027027027027027,67,30,30,0.8108108108108109,80,43,43,1.162162162162162
80,210,130,130,1.625,202,122,122,1.525,177,97,97,1.2125,186,106,106,1.325
85,215,130,130,1.5294117647058822,211,126,126,1.4823529411764707,196,111,111,1.3058823529411765,195,110,110,1.2941176470588236
82,192,110,110,1.3414634146341464,186,104,104,1.2682926829268293,165,83,83,1.0121951219512195,164,82,82,1.0
68,167,99,99,1.4558823529411764,131,63,63,0.9264705882352942,145,77,77,1.1323529411764706,151,83,83,1.2205882352941178
51,106,55,55,1.0784313725490196,106,55,55,1.0784313725490196,100,49,49,0.9607843137254902,99,48,48,0.9411764705882353
40,88,48,48,1.2,59,19,19,0.475,78,38,38,0.95,84,44,44,1.1
59,121,62,62,1.0508474576271187,133,74,74,1.2542372881355932,128,69,69,1.1694915254237288,133,74,74,1.2542372881355932
67,204,137,137,2.044776119402985,147,80,80,1.1940298507462686,145,78,78,1.164179104477612,132,65,65,0.9701492537313433
54,120,66,66,1.2222222222222223,146,92,92,1.7037037037037037,112,58,58,1.0740740740740742,102,48,48,0.8888888888888888
74,157,83,83,1.1216216216216217,157,83,83,1.1216216216216217,154,80,80,1.0810810810810811,151,77,77,1.0405405405405406
103,224,121,121,1.174757281553398,185,82,82,0.7961165048543689,174,71,71,0.6893203883495146,193,90,90,0.8737864077669902
84,153,69,69,0.8214285714285714,198,114,114,1.3571428571428572,167,83,83,0.9880952380952381,158,74,74,0.8809523809523809
99,257,158,158,1.595959595959596,222,123,123,1.2424242424242424,198,99,99,1.0,212,113,113,1.1414141414141414
38,86,48,48,1.263157894736842,96,58,58,1.5263157894736843,98,60,60,1.5789473684210527,86,48,48,1.263157894736842
53,69,16,16,0.3018867924528302,60,7,7,0.1320754716981132,66,13,13,0.24528301886792453,56,3,3,0.05660377358490566
25,58,33,33,1.32,61,36,36,1.44,54,29,29,1.16,56,31,31,1.24
89,223,134,134,1.5056179775280898,191,102,102,1.146067415730337,188,99,99,1.1123595505617978,170,81,81,0.9101123595505618
125,264,139,139,1.112,265,140,140,1.12,238,113,113,0.904,257,132,132,1.056
54,136,82,82,1.5185185185185186,119,65,65,1.2037037037037037,112,58,58,1.0740740740740742,115,61,61,1.1296296296296295
49,109,60,60,1.2244897959183674,105,56,56,1.1428571428571428,89,40,40,0.8163265306122449,108,59,59,1.2040816326530612
80,181,101,101,1.2625,207,127,127,1.5875,199,119,119,1.4875,194,114,114,1.425
54,126,72,72,1.3333333333333333,124,70,70,1.2962962962962963,111,57,57,1.0555555555555556,114,60,60,1.1111111111111112
79,169,90,90,1.139240506329114,159,80,80,1.0126582278481013,165,86,86,1.0886075949367089,166,87,87,1.1012658227848102
121,259,138,138,1.140495867768595,260,139,139,1.1487603305785123,246,125,125,1.0330578512396693,227,106,106,0.8760330578512396
92,205,113,113,1.2282608695652173,185,93,93,1.0108695652173914,196,104,104,1.1304347826086956,189,97,97,1.0543478260869565
86,207,121,121,1.4069767441860466,191,105,105,1.2209302325581395,173,87,87,1.0116279069767442,191,105,105,1.2209302325581395
38,104,66,66,1.736842105263158,95,57,57,1.5,92,54,54,1.4210526315789473,78,40,40,1.0526315789473684
66,176,110,110,1.6666666666666667,179,113,113,1.7121212121212122,182,116,116,1.7575757575757576,172,106,106,1.606060606060606
31,61,30,30,0.967741935483871,73,42,42,1.3548387096774193,54,23,23,0.7419354838709677,59,28,28,0.9032258064516129
83,210,127,127,1.5301204819277108,174,91,91,1.0963855421686748,169,86,86,1.036144578313253,114,31,31,0.37349397590361444
62,145,83,83,1.3387096774193548,137,75,75,1.2096774193548387,134,72,72,1.1612903225806452,132,70,70,1.1290322580645162
74,140,66,66,0.8918918918918919,168,94,94,1.2702702702702702,140,66,66,0.8918918918918919,139,65,65,0.8783783783783784
92,191,99,99,1.076086956521739,173,81,81,0.8804347826086957,163,71,71,0.7717391304347826,168,76,76,0.8260869565217391
71,195,124,124,1.7464788732394365,146,75,75,1.056338028169014,161,90,90,1.267605633802817,158,87,87,1.2253521126760563
42,92,50,50,1.1904761904761905,107,65,65,1.5476190476190477,87,45,45,1.0714285714285714,86,44,44,1.0476190476190477
166,344,178,178,1.072289156626506,324,158,158,0.9518072289156626,298,132,132,0.7951807228915663,295,129,129,0.7771084337349398
48,110,62,62,1.2916666666666667,101,53,53,1.1041666666666667,107,59,59,1.2291666666666667,106,58,58,1.2083333333333333
83,218,135,135,1.6265060240963856,183,100,100,1.2048192771084338,164,81,81,0.9759036144578314,170,87,87,1.0481927710843373
35,80,45,45,1.2857142857142858,67,32,32,0.9142857142857143,69,34,34,0.9714285714285714,63,28,28,0.8
13,27,14,14,1.0769230769230769,28,15,15,1.1538461538461537,40,27,27,2.076923076923077,23,10,10,0.7692307692307693
50,101,51,51,1.02,102,52,52,1.04,87,37,37,0.74,92,42,42,0.84
58,104,46,46,0.7931034482758621,93,35,35,0.603448275862069,93,35,35,0.603448275862069,88,30,30,0.5172413793103449
34,112,78,78,2.2941176470588234,80,46,46,1.3529411764705883,89,55,55,1.6176470588235294,84,50,50,1.4705882352941178
72,163,91,91,1.2638888888888888,152,80,80,1.1111111111111112,151,79,79,1.0972222222222223,146,74,74,1.0277777777777777
34,67,33,33,0.9705882352941176,85,51,51,1.5,59,25,25,0.7352941176470589,63,29,29,0.8529411764705882
44,102,58,58,1.3181818181818181,136,92,92,2.090909090909091,101,57,57,1.2954545454545454,103,59,59,1.3409090909090908
91,200,109,109,1.1978021978021978,160,69,69,0.7582417582417582,167,76,76,0.8351648351648352,152,61,61,0.6703296703296703
24,86,62,62,2.5833333333333335,67,43,43,1.7916666666666667,55,31,31,1.2916666666666667,56,32,32,1.3333333333333333
53,122,69,69,1.3018867924528301,106,53,53,1.0,116,63,63,1.1886792452830188,113,60,60,1.1320754716981132
92,177,85,85,0.9239130434782609,157,65,65,0.7065217391304348,152,60,60,0.6521739130434783,176,84,84,0.9130434782608695
48,119,71,71,1.4791666666666667,121,73,73,1.5208333333333333,89,41,41,0.8541666666666666,91,43,43,0.8958333333333334
50,143,93,93,1.86,116,66,66,1.32,120,70,70,1.4,107,57,57,1.14
69,154,85,85,1.2318840579710144,93,24,24,0.34782608695652173,114,45,45,0.6521739130434783,94,25,25,0.36231884057971014
53,103,50,50,0.9433962264150944,84,31,31,0.5849056603773585,113,60,60,1.1320754716981132,92,39,39,0.7358490566037735
48,124,76,76,1.5833333333333333,103,55,55,1.1458333333333333,83,35,35,0.7291666666666666,90,42,42,0.875
86,227,141,141,1.6395348837209303,178,92,92,1.069767441860465,166,80,80,0.9302325581395349,185,99,99,1.1511627906976745
148,363,215,215,1.4527027027027026,304,156,156,1.054054054054054,318,170,170,1.1486486486486487,327,179,179,1.2094594594594594
41,92,51,51,1.2439024390243902,90,49,49,1.1951219512195121,80,39,39,0.9512195121951219,89,48,48,1.170731707317073
64,155,91,91,1.421875,140,76,76,1.1875,136,72,72,1.125,123,59,59,0.921875
105,238,133,133,1.2666666666666666,189,84,84,0.8,180,75,75,0.7142857142857143,189,84,84,0.8
41,115,74,74,1.8048780487804879,112,71,71,1.7317073170731707,128,87,87,2.1219512195121952,110,69,69,1.6829268292682926
29,82,53,53,1.8275862068965518,76,47,47,1.6206896551724137,77,48,48,1.6551724137931034,52,23,23,0.7931034482758621
21,53,32,32,1.5238095238095237,48,27,27,1.2857142857142858,49,28,28,1.3333333333333333,43,22,22,1.0476190476190477
63,156,93,93,1.4761904761904763,146,83,83,1.3174603174603174,144,81,81,1.2857142857142858,145,82,82,1.3015873015873016
42,100,58,58,1.380952380952381,80,38,38,0.9047619047619048,114,72,72,1.7142857142857142,74,32,32,0.7619047619047619
55,129,74,74,1.3454545454545455,137,82,82,1.490909090909091,129,74,74,1.3454545454545455,130,75,75,1.3636363636363635
73,134,61,61,0.8356164383561644,141,68,68,0.9315068493150684,137,64,64,0.8767123287671232,131,58,58,0.7945205479452054
14,23,9,9,0.6428571428571429,28,14,14,1.0,28,14,14,1.0,27,13,13,0.9285714285714286
85,277,192,192,2.2588235294117647,200,115,115,1.3529411764705883,185,100,100,1.1764705882352942,191,106,106,1.2470588235294118
73,151,78,78,1.0684931506849316,133,60,60,0.821917808219178,142,69,69,0.9452054794520548,145,72,72,0.9863013698630136
30,77,47,47,1.5666666666666667,64,34,34,1.1333333333333333,62,32,32,1.0666666666666667,69,39,39,1.3
15,27,12,12,0.8,35,20,20,1.3333333333333333,35,20,20,1.3333333333333333,35,20,20,1.3333333333333333
33,61,28,28,0.8484848484848485,59,26,26,0.7878787878787878,64,31,31,0.9393939393939394,64,31,31,0.9393939393939394
44,113,69,69,1.5681818181818181,111,67,67,1.5227272727272727,112,68,68,1.5454545454545454,97,53,53,1.2045454545454546
100,218,118,118,1.18,208,108,108,1.08,207,107,107,1.07,228,128,128,1.28
101,179,78,78,0.7722772277227723,136,35,35,0.3465346534653465,152,51,51,0.504950495049505,149,48,48,0.4752475247524752
37,96,59,59,1.5945945945945945,87,50,50,1.3513513513513513,80,43,43,1.162162162162162,86,49,49,1.3243243243243243
116,324,208,208,1.793103448275862,216,100,100,0.8620689655172413,254,138,138,1.1896551724137931,228,112,112,0.9655172413793104
79,150,71,71,0.8987341772151899,115,36,36,0.45569620253164556,123,44,44,0.5569620253164557,140,61,61,0.7721518987341772
28,57,29,29,1.0357142857142858,67,39,39,1.3928571428571428,64,36,36,1.2857142857142858,59,31,31,1.1071428571428572
40,116,76,76,1.9,73,33,33,0.825,65,25,25,0.625,82,42,42,1.05
95,209,114,114,1.2,208,113,113,1.1894736842105262,198,103,103,1.0842105263157895,174,79,79,0.8315789473684211
63,175,112,112,1.7777777777777777,177,114,114,1.8095238095238095,173,110,110,1.746031746031746,176,113,113,1.7936507936507937
39,126,87,87,2.230769230769231,109,70,70,1.794871794871795,89,50,50,1.2820512820512822,96,57,57,1.4615384615384615
68,168,100,100,1.4705882352941178,171,103,103,1.5147058823529411,124,56,56,0.8235294117647058,134,66,66,0.9705882352941176
24,57,33,33,1.375,49,25,25,1.0416666666666667,51,27,27,1.125,48,24,24,1.0
66,164,98,98,1.4848484848484849,152,86,86,1.303030303030303,135,69,69,1.0454545454545454,145,79,79,1.196969696969697
37,72,35,35,0.9459459459459459,78,41,41,1.1081081081081081,82,45,45,1.2162162162162162,70,33,33,0.8918918918918919
112,279,167,167,1.4910714285714286,231,119,119,1.0625,246,134,134,1.1964285714285714,197,85,85,0.7589285714285714
78,143,65,65,0.8333333333333334,177,99,99,1.2692307692307692,139,61,61,0.782051282051282,131,53,53,0.6794871794871795
47,147,100,100,2.127659574468085,126,79,79,1.6808510638297873,125,78,78,1.6595744680851063,133,86,86,1.8297872340425532
39,112,73,73,1.8717948717948718,101,62,62,1.5897435897435896,104,65,65,1.6666666666666667,105,66,66,1.6923076923076923
66,163,97,97,1.4696969696969697,126,60,60,0.9090909090909091,141,75,75,1.1363636363636365,144,78,78,1.1818181818181819
31,92,61,61,1.967741935483871,103,72,72,2.3225806451612905,83,52,52,1.6774193548387097,89,58,58,1.8709677419354838
78,133,55,55,0.7051282051282052,147,69,69,0.8846153846153846,159,81,81,1.0384615384615385,151,73,73,0.9358974358974359
56,115,59,59,1.0535714285714286,99,43,43,0.7678571428571429,111,55,55,0.9821428571428571,116,60,60,1.0714285714285714
22,80,58,58,2.6363636363636362,39,17,17,0.7727272727272727,40,18,18,0.8181818181818182,37,15,15,0.6818181818181818
70,166,96,96,1.3714285714285714,167,97,97,1.3857142857142857,167,97,97,1.3857142857142857,159,89,89,1.2714285714285714
64,154,90,90,1.40625,149,85,85,1.328125,158,94,94,1.46875,132,68,68,1.0625
86,199,113,113,1.313953488372093,176,90,90,1.0465116279069768,201,115,115,1.3372093023255813,190,104,104,1.2093023255813953
54,100,46,46,0.8518518518518519,97,43,43,0.7962962962962963,123,69,69,1.2777777777777777,98,44,44,0.8148148148148148
44,112,68,68,1.5454545454545454,90,46,46,1.0454545454545454,98,54,54,1.2272727272727273,102,58,58,1.3181818181818181
33,76,43,43,1.303030303030303,84,51,51,1.5454545454545454,74,41,41,1.2424242424242424,76,43,43,1.303030303030303
20,45,25,25,1.25,49,29,29,1.45,48,28,28,1.4,37,17,17,0.85
54,90,36,36,0.6666666666666666,85,31,31,0.5740740740740741,83,29,29,0.5370370370370371,83,29,29,0.5370370370370371
38,59,21,21,0.5526315789473685,50,12,12,0.3157894736842105,58,20,20,0.5263157894736842,51,13,13,0.34210526315789475
50,83,33,33,0.66,82,32,32,0.64,78,28,28,0.56,112,62,62,1.24
65,137,72,72,1.1076923076923078,130,65,65,1.0,125,60,60,0.9230769230769231,124,59,59,0.9076923076923077
100,281,181,181,1.81,228,128,128,1.28,200,100,100,1.0,209,109,109,1.09
81,206,125,125,1.5432098765432098,140,59,59,0.7283950617283951,174,93,93,1.1481481481481481,178,97,97,1.1975308641975309
73,172,99,99,1.356164383561644,159,86,86,1.178082191780822,125,52,52,0.7123287671232876,140,67,67,0.9178082191780822
22,61,39,39,1.7727272727272727,68,46,46,2.090909090909091,62,40,40,1.8181818181818181,59,37,37,1.6818181818181819
73,197,124,124,1.6986301369863013,181,108,108,1.4794520547945205,155,82,82,1.1232876712328768,153,80,80,1.095890410958904
63,152,89,89,1.4126984126984128,125,62,62,0.9841269841269841,139,76,76,1.2063492063492063,145,82,82,1.3015873015873016
81,153,72,72,0.8888888888888888,155,74,74,0.9135802469135802,162,81,81,1.0,158,77,77,0.9506172839506173
57,145,88,88,1.543859649122807,118,61,61,1.0701754385964912,115,58,58,1.0175438596491229,115,58,58,1.0175438596491229
80,182,102,102,1.275,148,68,68,0.85,127,47,47,0.5875,143,63,63,0.7875
49,110,61,61,1.2448979591836735,98,49,49,1.0,120,71,71,1.4489795918367347,111,62,62,1.2653061224489797
47,107,60,60,1.2765957446808511,94,47,47,1.0,101,54,54,1.148936170212766,87,40,40,0.851063829787234
37,94,57,57,1.5405405405405406,98,61,61,1.6486486486486487,82,45,45,1.2162162162162162,88,51,51,1.3783783783783783
98,232,134,134,1.3673469387755102,214,116,116,1.183673469387755,213,115,115,1.1734693877551021,212,114,114,1.163265306122449
46,101,55,55,1.1956521739130435,118,72,72,1.565217391304348,129,83,83,1.8043478260869565,117,71,71,1.5434782608695652
73,177,104,104,1.4246575342465753,200,127,127,1.7397260273972603,143,70,70,0.958904109589041,151,78,78,1.0684931506849316
29,72,43,43,1.4827586206896552,55,26,26,0.896551724137931,56,27,27,0.9310344827586207,57,28,28,0.9655172413793104
70,148,78,78,1.1142857142857143,137,67,67,0.9571428571428572,127,57,57,0.8142857142857143,128,58,58,0.8285714285714286
71,179,108,108,1.5211267605633803,164,93,93,1.3098591549295775,166,95,95,1.3380281690140845,173,102,102,1.4366197183098592
23,73,50,50,2.1739130434782608,52,29,29,1.2608695652173914,71,48,48,2.0869565217391304,68,45,45,1.9565217391304348
59,162,103,103,1.7457627118644068,138,79,79,1.3389830508474576,135,76,76,1.2881355932203389,133,74,74,1.2542372881355932
68,178,110,110,1.6176470588235294,176,108,108,1.588235294117647,173,105,105,1.5441176470588236,186,118,118,1.7352941176470589
129,356,227,227,1.7596899224806202,299,170,170,1.317829457364341,320,191,191,1.4806201550387597,296,167,167,1.2945736434108528
20,61,41,41,2.05,44,24,24,1.2,52,32,32,1.6,43,23,23,1.15
49,123,74,74,1.510204081632653,107,58,58,1.183673469387755,107,58,58,1.183673469387755,103,54,54,1.1020408163265305
27,43,16,16,0.5925925925925926,58,31,31,1.1481481481481481,61,34,34,1.2592592592592593,59,32,32,1.1851851851851851
41,99,58,58,1.4146341463414633,90,49,49,1.1951219512195121,95,54,54,1.3170731707317074,90,49,49,1.1951219512195121
45,109,64,64,1.4222222222222223,105,60,60,1.3333333333333333,97,52,52,1.1555555555555554,116,71,71,1.5777777777777777
31,47,16,16,0.5161290322580645,79,48,48,1.5483870967741935,49,18,18,0.5806451612903226,75,44,44,1.4193548387096775
60,137,77,77,1.2833333333333334,136,76,76,1.2666666666666666,117,57,57,0.95,136,76,76,1.2666666666666666
55,136,81,81,1.4727272727272727,138,83,83,1.509090909090909,144,89,89,1.6181818181818182,118,63,63,1.1454545454545455
57,132,75,75,1.3157894736842106,99,42,42,0.7368421052631579,91,34,34,0.5964912280701754,91,34,34,0.5964912280701754
104,197,93,93,0.8942307692307693,178,74,74,0.7115384615384616,198,94,94,0.9038461538461539,182,78,78,0.75
56,128,72,72,1.2857142857142858,136,80,80,1.4285714285714286,154,98,98,1.75,150,94,94,1.6785714285714286
56,104,48,48,0.8571428571428571,139,83,83,1.4821428571428572,128,72,72,1.2857142857142858,112,56,56,1.0
71,138,67,67,0.9436619718309859,145,74,74,1.0422535211267605,120,49,49,0.6901408450704225,127,56,56,0.7887323943661971
94,209,115,115,1.2234042553191489,196,102,102,1.0851063829787233,177,83,83,0.8829787234042553,200,106,106,1.127659574468085
73,173,100,100,1.36986301369863,226,153,153,2.095890410958904,233,160,160,2.191780821917808,195,122,122,1.6712328767123288
85,212,127,127,1.4941176470588236,229,144,144,1.6941176470588235,200,115,115,1.3529411764705883,204,119,119,1.4
55,153,98,98,1.7818181818181817,115,60,60,1.0909090909090908,140,85,85,1.5454545454545454,139,84,84,1.5272727272727273
109,301,192,192,1.761467889908257,285,176,176,1.614678899082569,291,182,182,1.6697247706422018,268,159,159,1.4587155963302751
45,120,75,75,1.6666666666666667,110,65,65,1.4444444444444444,128,83,83,1.8444444444444446,102,57,57,1.2666666666666666
41,102,61,61,1.4878048780487805,91,50,50,1.2195121951219512,100,59,59,1.4390243902439024,89,48,48,1.170731707317073
56,198,142,142,2.5357142857142856,187,131,131,2.3392857142857144,148,92,92,1.6428571428571428,145,89,89,1.5892857142857142
56,183,127,127,2.267857142857143,139,83,83,1.4821428571428572,200,144,144,2.5714285714285716,147,91,91,1.625
25,105,80,80,3.2,78,53,53,2.12,83,58,58,2.32,80,55,55,2.2
80,239,159,159,1.9875,206,126,126,1.575,244,164,164,2.05,217,137,137,1.7125
84,203,119,119,1.4166666666666667,180,96,96,1.1428571428571428,184,100,100,1.1904761904761905,163,79,79,0.9404761904761905
87,217,130,130,1.4942528735632183,174,87,87,1.0,198,111,111,1.2758620689655173,184,97,97,1.1149425287356323
52,126,74,74,1.4230769230769231,105,53,53,1.0192307692307692,121,69,69,1.3269230769230769,89,37,37,0.7115384615384616
100,305,205,205,2.05,238,138,138,1.38,252,152,152,1.52,227,127,127,1.27
100,327,227,227,2.27,322,222,222,2.22,286,186,186,1.86,275,175,175,1.75
103,297,194,194,1.883495145631068,254,151,151,1.4660194174757282,257,154,154,1.4951456310679612,258,155,155,1.5048543689320388
48,143,95,95,1.9791666666666667,124,76,76,1.5833333333333333,130,82,82,1.7083333333333333,99,51,51,1.0625
57,149,92,92,1.6140350877192982,189,132,132,2.3157894736842106,178,121,121,2.1228070175438596,152,95,95,1.6666666666666667
88,235,147,147,1.6704545454545454,215,127,127,1.4431818181818181,212,124,124,1.4090909090909092,201,113,113,1.2840909090909092
